movieId,title,year,year_norm,genres,genres_str,tags_str,content_str,imdbId,tmdbId,rating_count,rating_mean
80219,Machete (2010),2010,0.9310344827586207,Action|Adventure|Comedy|Crime|Thriller,action adventure comedy crime thriller,,action adventure comedy crime thriller,985694,23631,12,3.25
80241,Going the Distance (2010),2010,0.9310344827586207,Comedy|Romance,comedy romance,,comedy romance,1322312,38073,3,3.1667
80363,Resident Evil: Afterlife (2010),2010,0.9310344827586207,Action|Horror|Sci-Fi|Thriller|IMAX,action horror scifi thriller imax,,action horror scifi thriller imax,1220634,35791,7,3.1429
80454,Princess (Prinsessa) (2010),2010,0.9310344827586207,Drama,drama,,drama,1428453,60678,1,2.5
80463,"Social Network, The (2010)",2010,0.9310344827586207,Drama,drama,good dialogue loneliness witty,drama good dialogue loneliness witty,1285016,37799,57,3.886
80478,"Man Vanishes, A (Ningen Johatsu) (1967)",1967,0.5603448275862069,Documentary|Drama|Mystery,documentary drama mystery,,documentary drama mystery,62043,85692,1,4.0
80489,"Town, The (2010)",2010,0.9310344827586207,Crime|Drama|Thriller,crime drama thriller,crime fbi romance too much love interest,crime drama thriller crime fbi romance too much love interest,840361,23168,22,3.9545
80549,Easy A (2010),2010,0.9310344827586207,Comedy|Romance,comedy romance,,comedy romance,1282140,37735,27,3.7963
80551,Eat Pray Love (2010),2010,0.9310344827586207,Drama|Romance,drama romance,,drama romance,879870,38167,2,3.5
80553,Howl (2010),2010,0.9310344827586207,Drama,drama,,drama,1049402,38568,1,3.5
80572,I'm Still Here (2010),2010,0.9310344827586207,Comedy|Drama,comedy drama,,comedy drama,1356864,43939,1,4.0
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",2008,0.9137931034482759,Comedy|Drama|Romance,comedy drama romance,,comedy drama romance,1067733,15179,1,4.0
80586,Flipped (2010),2010,0.9310344827586207,Comedy|Drama|Romance,comedy drama romance,,comedy drama romance,817177,43949,3,3.8333
80590,Wall Street: Money Never Sleeps (2010),2010,0.9310344827586207,Drama,drama,,drama,1027718,33909,3,3.1667
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),2010,0.9310344827586207,Adventure|Animation|Fantasy|IMAX,adventure animation fantasy imax,,adventure animation fantasy imax,1219342,41216,2,4.0
80693,It's Kind of a Funny Story (2010),2010,0.9310344827586207,Comedy|Drama,comedy drama,,comedy drama,804497,43923,8,3.1875
80727,Middle Men (2009),2009,0.9224137931034483,Comedy|Crime|Drama,comedy crime drama,,comedy crime drama,1251757,38842,2,3.25
80748,Alice in Wonderland (1933),1933,0.2672413793103448,Adventure|Children|Fantasy,adventure children fantasy,,adventure children fantasy,23753,25694,1,4.0
80831,Let Me In (2010),2010,0.9310344827586207,Drama|Horror|Mystery,drama horror mystery,,drama horror mystery,1228987,41402,7,3.8571
80834,Sintel (2010),2010,0.9310344827586207,Animation|Fantasy,animation fantasy,adventure animation fantasy,animation fantasy adventure animation fantasy,1727587,45745,1,3.5
80839,Secretariat (2010),2010,0.9310344827586207,Adventure|Drama,adventure drama,,adventure drama,1028576,39486,1,2.5
80846,Devil (2010),2010,0.9310344827586207,Horror|Mystery|Thriller,horror mystery thriller,,horror mystery thriller,1314655,44040,2,3.25
80858,You Again (2010),2010,0.9310344827586207,Comedy,comedy,,comedy,1414382,38303,1,3.5
80860,Life as We Know It (2010),2010,0.9310344827586207,Comedy|Romance,comedy romance,,comedy romance,1055292,38408,6,3.0
80862,Catfish (2010),2010,0.9310344827586207,Documentary|Mystery,documentary mystery,,documentary mystery,1584016,42296,3,3.6667
80864,You Will Meet a Tall Dark Stranger (2010),2010,0.9310344827586207,Comedy|Romance,comedy romance,,comedy romance,1182350,38031,1,3.5
80880,Stone (2010),2010,0.9310344827586207,Drama|Thriller,drama thriller,,drama thriller,1423995,44113,2,3.25
80906,Inside Job (2010),2010,0.9310344827586207,Documentary,documentary,business corruption economics investor corruption politics truth,documentary business corruption economics investor corruption politics truth,1645089,44639,12,4.2917
80917,Monsters (2010),2010,0.9310344827586207,Drama|Sci-Fi,drama scifi,,drama scifi,1470827,43933,1,3.5
80969,Never Let Me Go (2010),2010,0.9310344827586207,Drama|Romance|Sci-Fi,drama romance scifi,,drama romance scifi,1334260,42188,3,4.0
81018,"Illusionist, The (L'illusionniste) (2010)",2010,0.9310344827586207,Animation,animation,,animation,775489,41201,3,3.0
81087,Luck by Chance (2009),2009,0.9224137931034483,Drama,drama,,drama,886539,16344,1,4.5
81132,Rubber (2010),2010,0.9310344827586207,Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,action adventure comedy crime drama filmnoir horror mystery thriller western,,action adventure comedy crime drama filmnoir horror mystery thriller western,1612774,45649,2,3.75
81156,Jackass 3D (2010),2010,0.9310344827586207,Action|Comedy|Documentary,action comedy documentary,,action comedy documentary,1116184,16290,6,3.9167
81158,Restrepo (2010),2010,0.9310344827586207,Documentary|War,documentary war,american idolatry,documentary war american idolatry,1559549,39312,3,3.1667
81191,Waiting for 'Superman' (2010),2010,0.9310344827586207,Documentary,documentary,,documentary,1566648,39440,1,4.0
81229,Red (2010),2010,0.9310344827586207,Action|Comedy,action comedy,,action comedy,1245526,39514,20,3.5
81257,In a Better World (Hævnen) (2010),2010,0.9310344827586207,Drama,drama,,drama,1340107,44716,1,3.5
81383,Heartbreaker (L'Arnacoeur) (2010),2010,0.9310344827586207,Comedy|Romance,comedy romance,,comedy romance,1465487,41211,1,2.5
81417,Paranormal Activity 2 (2010),2010,0.9310344827586207,Horror|IMAX,horror imax,,horror imax,1536044,41436,5,3.7
81456,Heartbeats (Les amours imaginaires) (2010),2010,0.9310344827586207,Drama|Romance,drama romance,,drama romance,1600524,51241,2,3.0
81512,Hereafter (2010),2010,0.9310344827586207,Drama|Fantasy,drama fantasy,,drama fantasy,1212419,44603,1,4.0
81520,Undisputed III: Redemption (2010),2010,0.9310344827586207,Action|Crime|Drama,action crime drama,,action crime drama,1156466,38234,1,4.0
81535,Saw VII 3D - The Final Chapter (2010),2010,0.9310344827586207,Horror|Mystery|Thriller,horror mystery thriller,,horror mystery thriller,1477076,41439,1,4.5
81537,Due Date (2010),2010,0.9310344827586207,Comedy,comedy,,comedy,1231583,41733,10,3.1
81562,127 Hours (2010),2010,0.9310344827586207,Adventure|Drama|Thriller,adventure drama thriller,stranded,adventure drama thriller stranded,1542344,44115,18,3.8333
81564,Megamind (2010),2010,0.9310344827586207,Action|Animation|Children|Comedy|Sci-Fi|IMAX,action animation children comedy scifi imax,,action animation children comedy scifi imax,1001526,38055,20,3.6
81591,Black Swan (2010),2010,0.9310344827586207,Drama|Thriller,drama thriller,alter ego atmospheric creepy horror obsession surreal,drama thriller alter ego atmospheric creepy horror obsession surreal,947798,44214,42,3.631
81681,I Shot Jesse James (1949),1949,0.4051724137931034,Drama|Romance|Western,drama romance western,,drama romance western,41497,41058,1,2.0
81782,Unstoppable (2010),2010,0.9310344827586207,Action|Drama|Thriller,action drama thriller,,action drama thriller,477080,44048,7,3.3571
81784,Morning Glory (2010),2010,0.9310344827586207,Comedy|Drama|Romance,comedy drama romance,,comedy drama romance,1126618,38357,6,2.6667
81786,Certified Copy (Copie conforme) (2010),2010,0.9310344827586207,Drama,drama,,drama,1020773,48303,1,4.0
81788,"Next Three Days, The (2010)",2010,0.9310344827586207,Crime|Drama|Romance|Thriller,crime drama romance thriller,,crime drama romance thriller,1458175,43539,7,3.8571
81791,Somewhere (2010),2010,0.9310344827586207,Drama,drama,,drama,1421051,39210,1,3.0
81819,Biutiful (2010),2010,0.9310344827586207,Drama,drama,,drama,1164999,45958,2,4.25
81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",2010,0.9310344827586207,Comedy|Drama,comedy drama,,comedy drama,1467273,36940,1,4.0
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),2010,0.9310344827586207,Action|Adventure|Fantasy|IMAX,action adventure fantasy imax,,action adventure fantasy imax,926084,12444,47,3.9894
81845,"King's Speech, The (2010)",2010,0.9310344827586207,Drama,drama,,drama,1504320,45269,58,4.0431
81847,Tangled (2010),2010,0.9310344827586207,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,animation children comedy fantasy musical romance imax,,animation children comedy fantasy musical romance imax,398286,38757,24,3.9167
81910,"Art of the Steal, The (2009)",2009,0.9224137931034483,Documentary,documentary,,documentary,1326733,41999,2,4.0
81932,"Fighter, The (2010)",2010,0.9310344827586207,Drama,drama,,drama,964517,45317,23,3.7609
81949,"Romantics, The (2010)",2010,0.9310344827586207,Comedy|Drama|Romance,comedy drama romance,,comedy drama romance,1403988,41556,1,3.0
82041,"Loved Ones, The (2009)",2009,0.9224137931034483,Horror,horror,,horror,1316536,46420,2,4.25
82053,Casino Jack (2010),2010,0.9310344827586207,Comedy|Crime,comedy crime,,comedy crime,1194417,45324,2,4.0
82088,Vincent Wants to Sea (Vincent will meer) (2010),2010,0.9310344827586207,Drama,drama,,drama,1611211,47979,1,3.0
82093,London Boulevard (2010),2010,0.9310344827586207,Crime|Romance,crime romance,,crime romance,1213648,48838,1,1.5
82095,Skyline (2010),2010,0.9310344827586207,Sci-Fi|Thriller,scifi thriller,,scifi thriller,1564585,42684,1,0.5
82152,Beastly (2011),2011,0.9396551724137931,Drama|Fantasy|Romance,drama fantasy romance,,drama fantasy romance,1152398,38117,1,3.5
82167,Love and Other Drugs (2010),2010,0.9310344827586207,Comedy|Drama|Romance,comedy drama romance,,comedy drama romance,758752,43347,7,2.7857
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",2010,0.9310344827586207,Adventure|Children|Fantasy,adventure children fantasy,,adventure children fantasy,980970,10140,7,3.8571
82202,"Tourist, The (2010)",2010,0.9310344827586207,Drama|Thriller,drama thriller,,drama thriller,1243957,37710,7,2.7143
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),2010,0.9310344827586207,Action|Comedy,action comedy,male nudity,action comedy male nudity,1401143,48395,2,4.25
82366,Hatchet II (2010),2010,0.9310344827586207,Comedy|Horror|Thriller,comedy horror thriller,,comedy horror thriller,1270835,43919,1,4.5
82378,All Good Things (2010),2010,0.9310344827586207,Drama|Mystery|Thriller,drama mystery thriller,,drama mystery thriller,1175709,46503,2,3.75
82459,True Grit (2010),2010,0.9310344827586207,Western,western,atmospheric coen brothers jeff bridges matt damon predictable,western atmospheric coen brothers jeff bridges matt damon predictable,1403865,44264,28,3.75
82461,Tron: Legacy (2010),2010,0.9310344827586207,Action|Adventure|Sci-Fi|IMAX,action adventure scifi imax,action choreography horrid characterisation poor plot development sequel soundtrack,action adventure scifi imax action choreography horrid characterisation poor plot development sequel soundtrack,1104001,20526,19,3.2368
82499,How Do You Know (2010),2010,0.9310344827586207,Comedy|Drama|Romance,comedy drama romance,,comedy drama romance,1341188,42888,3,2.6667
82527,Barney's Version (2010),2010,0.9310344827586207,Drama,drama,,drama,1423894,46829,1,4.0
82534,"Company Men, The (2010)",2010,0.9310344827586207,Drama,drama,,drama,1172991,44129,1,2.5
82641,"One-Armed Swordsman, The (Dubei dao) (1967)",1967,0.5603448275862069,Action|Drama,action drama,,action drama,61597,54178,1,3.0
82667,I Saw the Devil (Akmareul boatda) (2010),2010,0.9310344827586207,Crime|Thriller,crime thriller,,crime thriller,1588170,49797,4,3.875
82684,Trash Humpers (2009),2009,0.9224137931034483,Drama,drama,,drama,1488163,46788,1,0.5
82744,Faster (2010),2010,0.9310344827586207,Action|Crime|Drama,action crime drama,,action crime drama,1433108,41283,1,5.0
82765,Little Big Soldier (Da bing xiao jiang) (2010),2010,0.9310344827586207,Action|Adventure|Comedy|Drama|War,action adventure comedy drama war,,action adventure comedy drama war,1319718,35138,1,3.5
82767,Rabbit Hole (2010),2010,0.9310344827586207,Drama,drama,,drama,935075,27585,1,3.5
82848,One Week (1920),1920,0.15517241379310345,Comedy,comedy,,comedy,11541,23282,1,3.5
82852,Little Fockers (2010),2010,0.9310344827586207,Comedy,comedy,,comedy,970866,39451,6,1.8333
82854,Gulliver's Travels (2010),2010,0.9310344827586207,Adventure|Comedy|Fantasy,adventure comedy fantasy,,adventure comedy fantasy,1320261,38745,6,1.8333
82857,Sweetgrass (2009),2009,0.9224137931034483,Adventure|Documentary|Western,adventure documentary western,,adventure documentary western,1517252,50071,1,4.5
83086,Burlesque (2010),2010,0.9310344827586207,Drama|Musical|Romance,drama musical romance,,drama musical romance,1126591,42297,1,2.5
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",2010,0.9310344827586207,Animation|Children|Fantasy,animation children fantasy,,animation children fantasy,1568921,51739,4,3.5
83134,Tucker & Dale vs Evil (2010),2010,0.9310344827586207,Comedy|Horror,comedy horror,black comedy,comedy horror black comedy,1465522,46838,18,3.9167
83177,Yogi Bear (2010),2010,0.9310344827586207,Children|Comedy,children comedy,,children comedy,1302067,41515,3,1.1667
83270,Made in Dagenham (2010),2010,0.9310344827586207,Comedy|Drama,comedy drama,,comedy drama,1371155,46138,1,2.0
83349,"Green Hornet, The (2011)",2011,0.9396551724137931,Action|Comedy|Crime|Fantasy|Thriller|IMAX,action comedy crime fantasy thriller imax,,action comedy crime fantasy thriller imax,990407,40805,11,3.0
83369,"Way Back, The (2010)",2010,0.9310344827586207,Drama,drama,,drama,1023114,49009,1,4.0
83374,"Warrior's Way, The (2010)",2010,0.9310344827586207,Action|Fantasy|Western,action fantasy western,,action fantasy western,1032751,46528,1,3.5
83480,Season of the Witch (2011),2011,0.9396551724137931,Adventure|Drama|Fantasy,adventure drama fantasy,,adventure drama fantasy,479997,23047,1,3.5
83601,Amer (2009),2009,0.9224137931034483,Drama|Horror,drama horror,,drama horror,1426352,43950,1,0.5
83613,Cowboys & Aliens (2011),2011,0.9396551724137931,Action|Sci-Fi|Thriller|Western|IMAX,action scifi thriller western imax,,action scifi thriller western imax,409847,49849,9,3.0
83796,Anything for Her (Pour elle) (2008),2008,0.9137931034482759,Crime|Drama|Thriller,crime drama thriller,,crime drama thriller,1217637,14556,1,2.5
83803,Day & Night (2010),2010,0.9310344827586207,Animation|Children,animation children,,animation children,1620446,40619,5,4.1
83827,Marwencol (2010),2010,0.9310344827586207,Documentary,documentary,,documentary,1391092,52013,2,4.25
83910,"Dilemma, The (2011)",2011,0.9396551724137931,Comedy|Drama,comedy drama,,comedy drama,1578275,44564,2,2.5
83969,Down Argentine Way (1940),1940,0.3275862068965517,Comedy|Drama|Romance,comedy drama romance,,comedy drama romance,32410,43810,1,5.0
83976,"Trip, The (2010)",2010,0.9310344827586207,Comedy|Drama,comedy drama,,comedy drama,1740047,63578,1,4.0
84152,Limitless (2011),2011,0.9396551724137931,Sci-Fi|Thriller,scifi thriller,,scifi thriller,1219289,51876,30,3.95
84156,Happy People: A Year in the Taiga (2010),2010,0.9310344827586207,Documentary,documentary,,documentary,1683876,89704,1,4.5
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),2009,0.9224137931034483,Action|Animation|Drama|Sci-Fi,action animation drama scifi,,action animation drama scifi,860906,22843,3,3.5
84189,I Spit on Your Grave (2010),2010,0.9310344827586207,Crime|Horror|Thriller,crime horror thriller,,crime horror thriller,1242432,43947,2,3.75
84240,Even the Rain (También la lluvia) (2010),2010,0.9310344827586207,Drama,drama,,drama,1422032,53596,1,4.0
84246,It Happened on Fifth Avenue (1947),1947,0.3879310344827586,Comedy|Romance,comedy romance,,comedy romance,39502,52844,1,4.5
84273,Zeitgeist: Moving Forward (2011),2011,0.9396551724137931,Documentary,documentary,,documentary,1781069,54293,1,5.0
84374,No Strings Attached (2011),2011,0.9396551724137931,Comedy|Romance,comedy romance,,comedy romance,1411238,41630,14,2.9286
84392,"Lincoln Lawyer, The (2011)",2011,0.9396551724137931,Crime|Drama|Thriller,crime drama thriller,,crime drama thriller,1189340,50348,10,3.6
84414,All-Star Superman (2011),2011,0.9396551724137931,Action|Adventure|Animation|Sci-Fi,action adventure animation scifi,,action adventure animation scifi,1699114,56590,2,4.25
84512,Girls About Town (1931),1931,0.25,Comedy,comedy,,comedy,21910,120843,1,5.0
84523,Kill! (Kiru) (1968),1968,0.5689655172413793,Action|Comedy|Drama,action comedy drama,,action comedy drama,63186,39029,1,3.0
84553,Pekka ja Pätkä salapoliiseina (1957),1957,0.47413793103448276,Comedy,comedy,,comedy,50832,148432,1,4.0
84601,Unknown (2011),2011,0.9396551724137931,Drama|Mystery|Thriller,drama mystery thriller,,drama mystery thriller,1401152,48138,6,3.3333
84615,Cedar Rapids (2011),2011,0.9396551724137931,Comedy,comedy,,comedy,1477837,52067,2,2.25
84637,Gnomeo & Juliet (2011),2011,0.9396551724137931,Adventure|Animation|Children|Comedy|Fantasy|Romance,adventure animation children comedy fantasy romance,,adventure animation children comedy fantasy romance,377981,45772,1,3.0
